CustomerID,Age,Gender,Job,Education,MaritalStatus,Balance,Tenure,CreditScore,HasLoan,TypeOfLoan,AvgTransactionPerMonth,HasCrCard,EstimatedSalary,NumOfProducts,UseOfDigitalBankServices,KnowledgeAboutServices,InvestmentInBankSchemes,IsActiveMember,Rating,ServicesUsed,ReviewSentiment,KeywordsInComplaint,IssueResolved,CustomerLeft,App,ServiceOffline,EaseOfAccessOfBankingServiceOnline,PaymentDeclineServerIssue,FraudSecurity,Insurance,LoanApproval,WithinTimeframeServiceDelivery,SincereEffortsSolvingProblems,HelpFinancialPlanning,RespondingCustomerRequests,FeelingSafetyTransacting,PersonalAttention,AcceptingResolvingFaults
1130,54,Female,Lawyer,Bachelors,Single,142108.25,21,806,No,no_loan,87.75,Yes,25534.2,1,Yes,4,No,Yes,5,"Insurance, Savings Plans",Neutral,Service,Yes,1,4,4,6,5,6,7,3,7,5,3,4,7,4,8
1131,54,Male,Manager,High School,Divorced,157268.24,27,460,No,no_loan,68.21,Yes,37781.3,1,No,2,No,Yes,5,Savings Plans,Positive,Service,No,1,6,4,6,10,3,5,3,7,7,4,4,7,4,4
1132,46,Male,Manager,Masters,Divorced,17921.46,5,474,No,no_loan,28.71,No,83154.01,4,Yes,5,Yes,Yes,5,Savings Plans,Negative,Delay,Yes,1,4,4,5,10,5,8,3,6,5,3,4,6,4,6
1133,35,Male,Teacher,High School,Divorced,116970.26,25,387,Yes,Business Loan,24.97,No,47017.74,2,Yes,1,No,No,10,Savings Plans,Neutral,"Technical Issue, Delay",No,0,10,4,10,10,9,10,1,10,10,7,10,10,6,10
1134,46,Female,Teacher,High School,Married,164407.28,20,698,No,no_loan,2.78,Yes,124475.67,4,Yes,3,No,Yes,9,Savings Plans,Negative,Delay,No,1,10,4,10,8,8,10,3,9,10,7,7,10,5,9
1135,23,Female,Teacher,Masters,Divorced,172456.48,21,779,No,no_loan,35.31,Yes,94518.23,3,No,4,No,Yes,7,Insurance,Neutral,Miscommunication,Yes,1,6,7,6,8,5,9,3,8,8,5,6,9,4,9
1136,35,Female,Teacher,High School,Divorced,6697.71,28,844,Yes,Business Loan,53.15,Yes,99642.19,1,No,4,Yes,No,3,Insurance,Negative,"Technical Issue, Delay",Yes,0,6,1,6,4,2,4,5,5,2,1,2,4,1,2
1137,49,Male,Engineer,High School,Divorced,187892.69,9,776,Yes,Home Loan,28.49,No,80167.32,1,No,3,No,No,2,"Insurance, Savings Plans",Negative,Technical Issue,Yes,1,6,2,6,6,2,5,5,1,2,1,1,1,1,1
1138,59,Male,Teacher,PhD,Single,9624.41,4,582,Yes,Education Loan,70.35,No,53288.16,4,Yes,2,Yes,Yes,9,Savings Plans,Positive,Miscommunication,Yes,0,10,4,10,9,7,10,5,9,10,5,9,10,6,10
1139,64,Male,Teacher,High School,Married,123289.22,29,751,No,no_loan,41.76,Yes,96622.47,1,No,4,Yes,No,3,"Insurance, Savings Plans",Negative,Service,No,0,6,3,6,7,3,5,3,4,4,3,1,3,2,3
1140,48,Female,Teacher,High School,Married,138984.12,15,381,No,no_loan,32.32,No,113206.11,1,Yes,2,Yes,Yes,8,Savings Plans,Neutral,Technical Issue,No,1,8,4,10,10,6,10,3,9,9,7,8,10,6,10
1141,28,Male,Manager,PhD,Married,22361.71,3,512,Yes,Personal Loan,93.97,No,68223.25,3,Yes,5,No,No,4,Savings Plans,Negative,Delay,Yes,0,5,4,6,10,4,6,4,4,5,3,3,7,4,5
1142,43,Male,Doctor,PhD,Single,10554.36,23,819,No,no_loan,27.02,Yes,85642.67,2,No,3,No,Yes,5,Savings Plans,Neutral,Service,Yes,1,6,3,6,2,3,5,3,7,5,3,6,6,4,7
1143,45,Female,Businessman,PhD,Divorced,157197.52,7,433,Yes,Business Loan,40.43,No,129158.92,1,No,2,No,No,8,Insurance,Neutral,"Technical Issue, Delay",No,0,6,6,6,10,6,10,3,10,10,5,7,10,8,10
1144,44,Male,Doctor,Bachelors,Single,77549.45,24,746,Yes,Education Loan,38.85,No,39328.63,1,No,5,No,Yes,5,"Insurance, Savings Plans",Positive,"Technical Issue, Delay",Yes,0,6,4,6,7,4,5,6,6,5,3,3,5,4,8
1145,36,Male,Doctor,Bachelors,Married,22315.39,20,417,No,no_loan,24.88,No,90879.17,4,Yes,1,Yes,Yes,10,Savings Plans,Negative,Fees,No,1,10,4,10,10,9,10,3,10,10,9,10,10,7,10
1146,62,Female,Artist,Masters,Married,152770.9,20,542,Yes,Business Loan,22.53,Yes,65293.65,2,No,4,No,No,2,"Insurance, Savings Plans",Positive,Service,Yes,1,6,2,6,10,1,2,3,2,3,2,2,3,1,1
1147,44,Female,Engineer,High School,Married,169983.45,14,449,No,no_loan,30.94,Yes,111363.32,3,Yes,3,No,No,6,"Insurance, Savings Plans",Neutral,Technical Issue,No,0,6,4,9,10,4,9,3,7,6,4,4,8,4,7
1148,37,Female,Manager,Masters,Single,117889.85,14,832,Yes,Business Loan,86.56,No,22445.33,1,Yes,1,Yes,No,7,Insurance,Negative,Technical Issue,No,0,8,4,7,3,5,10,5,10,8,6,5,9,5,10
1149,20,Female,Lawyer,Bachelors,Married,33086.12,9,678,Yes,Business Loan,76.94,No,107161.53,2,No,1,No,No,1,Insurance,Negative,Miscommunication,No,1,6,1,6,8,2,1,4,2,1,2,1,1,1,1
1150,33,Female,Manager,High School,Divorced,4029.27,26,824,Yes,Education Loan,68.42,No,33376.71,2,Yes,1,Yes,No,10,Savings Plans,Neutral,Technical Issue,No,1,10,4,10,4,8,10,5,10,10,7,8,10,7,10
1151,56,Female,Teacher,High School,Single,140459.69,23,812,No,no_loan,46.25,No,28419.81,4,No,2,Yes,Yes,9,"Insurance, Savings Plans",Positive,Fees,Yes,0,6,9,6,2,4,10,3,10,9,7,6,10,7,10
1152,61,Male,Doctor,PhD,Divorced,110477.8,3,416,Yes,Education Loan,51.27,Yes,114201.03,3,Yes,4,Yes,Yes,6,Insurance,Positive,Fees,Yes,1,6,4,9,10,6,9,1,6,8,3,6,10,2,7
1153,46,Male,Manager,Bachelors,Married,130508.63,29,616,Yes,Education Loan,27.45,No,103244.48,2,Yes,3,Yes,No,4,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",No,0,4,4,3,9,4,5,4,6,5,2,4,4,4,4
1154,32,Female,Engineer,High School,Married,162823.75,9,311,Yes,Education Loan,8.36,No,136341.67,3,Yes,4,No,Yes,2,"Insurance, Savings Plans",Positive,Technical Issue,No,1,3,4,1,10,1,2,1,2,2,1,3,1,3,2
1155,47,Female,Teacher,PhD,Single,87411.33,29,389,No,no_loan,33.77,No,87555.14,2,No,4,Yes,Yes,9,Savings Plans,Negative,Delay,No,1,6,8,6,10,5,10,3,9,10,7,8,10,5,10
1156,57,Male,Artist,High School,Divorced,25778.58,21,687,No,no_loan,50.06,No,88903.18,1,Yes,4,Yes,No,6,"Insurance, Savings Plans",Positive,Technical Issue,Yes,0,7,4,7,9,5,10,3,8,5,5,4,9,3,7
1157,66,Female,Lawyer,Bachelors,Single,188056.67,4,382,No,no_loan,6.67,Yes,111912.32,3,Yes,5,No,Yes,9,Insurance,Neutral,Delay,Yes,1,10,4,10,10,9,10,3,10,10,7,9,10,7,10
1158,18,Female,Teacher,Masters,Divorced,109507.16,17,695,No,no_loan,9.74,No,62041.68,4,Yes,5,Yes,No,2,Savings Plans,Neutral,Technical Issue,Yes,0,1,4,1,8,1,3,3,2,1,1,1,4,1,1
1159,46,Male,Businessman,Masters,Married,123443.53,25,844,No,no_loan,27.04,Yes,24798.62,2,No,5,Yes,Yes,5,Savings Plans,Neutral,Service,Yes,0,6,6,6,5,5,6,3,5,6,3,5,7,4,5
1160,47,Male,Lawyer,High School,Single,186748.87,6,399,Yes,Personal Loan,37.34,Yes,49905.96,1,Yes,5,No,Yes,6,Savings Plans,Negative,Technical Issue,Yes,0,6,4,7,10,5,8,1,6,7,3,4,6,4,6
1161,57,Female,Manager,PhD,Single,186385.15,16,756,Yes,Education Loan,39.94,No,50941.74,2,Yes,4,Yes,No,5,Insurance,Negative,Service,No,0,6,4,7,8,3,8,4,5,6,3,5,5,3,6
1162,63,Female,Teacher,PhD,Divorced,114846.83,27,627,Yes,Education Loan,12.67,Yes,63635.65,1,No,4,No,Yes,6,Savings Plans,Neutral,Delay,Yes,1,6,4,6,8,3,8,2,8,8,4,5,9,5,8
1163,49,Male,Artist,PhD,Married,60224.67,18,373,Yes,Business Loan,23.36,Yes,142650.16,3,Yes,3,No,No,3,"Insurance, Savings Plans",Neutral,Technical Issue,Yes,1,3,4,3,10,1,4,2,4,4,2,2,4,2,3
1164,27,Female,Manager,Bachelors,Married,199425.61,13,395,No,no_loan,26.9,Yes,124629.56,4,No,3,Yes,Yes,9,Savings Plans,Positive,Delay,Yes,0,6,8,6,10,7,10,3,10,9,7,9,10,7,10
1165,44,Male,Engineer,Masters,Divorced,136482.6,7,391,Yes,Personal Loan,7.7,No,141674.31,1,No,3,No,Yes,2,Insurance,Neutral,"Technical Issue, Delay",Yes,1,6,2,6,10,1,3,1,1,3,1,1,3,1,1
1166,68,Male,Lawyer,Masters,Divorced,82278.9,3,629,No,no_loan,33.28,Yes,149819.25,2,No,3,Yes,Yes,2,Insurance,Neutral,Fees,No,1,6,1,6,9,2,1,3,1,2,2,2,1,2,3
1167,25,Female,Lawyer,High School,Divorced,112407.52,6,474,No,no_loan,8.15,Yes,76391.27,1,Yes,3,No,No,5,Savings Plans,Neutral,"Service, Fees",No,1,6,4,7,10,3,7,3,5,7,4,4,7,5,7
1168,68,Male,Engineer,Masters,Divorced,83750.98,24,614,No,no_loan,70.64,No,49519.53,1,Yes,5,No,No,10,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",No,1,10,4,10,8,7,10,3,10,10,6,9,10,8,10
1169,53,Male,Businessman,PhD,Divorced,177772.73,3,796,Yes,Business Loan,39.22,Yes,92800.54,4,Yes,4,Yes,Yes,3,Insurance,Negative,Miscommunication,Yes,1,3,4,2,9,3,3,5,2,5,1,1,4,1,3
1170,59,Male,Lawyer,Bachelors,Married,97017.38,29,568,No,no_loan,33.35,No,134547.47,3,Yes,3,Yes,No,2,Insurance,Neutral,Delay,No,1,1,4,2,9,1,1,3,1,1,1,2,3,1,2
1171,52,Female,Manager,PhD,Married,164882.15,28,727,Yes,Business Loan,13.53,No,80545.14,1,Yes,2,No,No,6,Insurance,Positive,Service,No,0,4,4,8,7,5,9,7,8,7,5,7,8,5,9
1172,53,Female,Doctor,PhD,Single,168195.08,12,334,No,no_loan,23.42,No,85701.91,1,Yes,3,Yes,No,6,Savings Plans,Positive,Miscommunication,Yes,1,7,4,7,10,4,8,3,7,7,3,3,8,4,7
1173,65,Female,Businessman,Masters,Married,165042.14,5,418,Yes,Business Loan,24.04,No,37477.08,2,No,3,Yes,Yes,7,Insurance,Neutral,"Service, Fees",No,1,6,6,6,10,7,9,2,10,8,6,5,8,6,8
1174,53,Male,Engineer,Bachelors,Divorced,144715.53,22,670,Yes,Personal Loan,98.54,No,74659.21,2,No,4,Yes,No,4,Insurance,Negative,"Technical Issue, Delay",Yes,0,6,5,6,7,6,4,5,7,4,2,3,6,1,5
1175,42,Male,Artist,Bachelors,Married,171120.67,17,750,No,no_loan,83.7,Yes,70309.33,3,No,5,No,No,8,Insurance,Neutral,Technical Issue,No,0,6,7,6,7,6,10,3,10,10,5,7,8,6,9
1176,37,Female,Businessman,PhD,Married,78058.69,10,608,No,no_loan,2.51,No,65719.51,3,Yes,1,Yes,No,3,Savings Plans,Positive,Service,Yes,0,2,4,5,8,1,5,3,5,3,2,4,3,1,6
1177,69,Male,Teacher,High School,Married,23817.98,7,656,Yes,Car Loan,62.07,Yes,135348.83,3,No,4,No,No,10,Insurance,Negative,Miscommunication,No,1,6,6,6,6,9,10,5,10,10,7,9,10,8,10
1178,62,Male,Teacher,Masters,Single,168648.39,4,675,Yes,Home Loan,26.34,Yes,27709.19,2,No,5,No,No,1,Insurance,Negative,"Technical Issue, Delay",No,0,6,1,6,7,1,3,3,1,1,1,1,1,1,1
1179,34,Female,Engineer,High School,Single,100135.51,10,404,No,no_loan,11.33,No,146379.13,1,Yes,2,No,No,5,Savings Plans,Negative,Miscommunication,Yes,0,5,4,6,10,3,7,3,7,5,5,4,8,2,6
1180,40,Male,Doctor,PhD,Divorced,26347.83,27,689,No,no_loan,70.85,Yes,21072.09,3,Yes,1,Yes,No,6,Savings Plans,Neutral,Delay,No,1,8,4,10,9,6,9,3,7,7,4,5,8,2,6
1181,42,Male,Manager,Masters,Divorced,23947.19,7,475,No,no_loan,14.03,Yes,142927.22,2,No,5,Yes,No,3,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",Yes,0,6,4,6,10,2,3,3,5,4,1,2,3,3,4
1182,65,Male,Artist,High School,Single,32689.24,23,405,Yes,Car Loan,44.93,No,91246.18,2,No,5,Yes,No,2,Insurance,Neutral,Technical Issue,No,1,6,3,6,10,1,2,1,3,2,1,1,4,2,3
1183,66,Male,Teacher,High School,Married,150443.68,11,462,No,no_loan,63.58,No,111317.88,3,Yes,4,Yes,No,3,Savings Plans,Positive,Technical Issue,Yes,1,5,4,3,10,3,6,3,2,4,2,3,4,2,4
1184,48,Male,Teacher,High School,Married,142460.48,21,566,Yes,Personal Loan,55.89,No,44327.27,2,No,5,Yes,Yes,3,"Insurance, Savings Plans",Negative,Technical Issue,No,1,6,1,6,9,2,4,4,3,3,3,1,3,4,2
1185,23,Male,Manager,Masters,Single,41559.92,8,578,No,no_loan,97.79,Yes,105047.5,1,No,3,Yes,Yes,7,Insurance,Negative,Delay,No,1,6,4,6,10,7,10,3,9,8,5,7,8,4,10
1186,52,Female,Doctor,High School,Divorced,169537.76,8,602,No,no_loan,78.79,Yes,134654.5,4,Yes,5,No,Yes,1,Savings Plans,Positive,Delay,No,1,1,4,1,7,1,2,3,1,1,1,1,1,2,2
1187,69,Female,Lawyer,Bachelors,Married,56977.66,5,426,No,no_loan,77.65,Yes,38132.42,2,No,1,No,Yes,4,Savings Plans,Positive,Technical Issue,Yes,1,6,3,6,10,3,4,3,5,3,3,3,5,3,6
1188,21,Male,Businessman,PhD,Divorced,158804.13,5,545,Yes,Business Loan,36.2,Yes,36520.61,2,Yes,5,Yes,Yes,3,Insurance,Negative,"Technical Issue, Delay",Yes,1,1,4,5,10,1,3,5,2,5,3,3,3,1,3
1189,57,Female,Engineer,Masters,Married,98272.38,7,533,Yes,Car Loan,1.83,No,59517.13,4,Yes,2,No,No,10,Insurance,Negative,Miscommunication,Yes,1,10,4,10,10,6,10,4,10,10,7,8,10,8,10
1190,37,Female,Doctor,Bachelors,Divorced,146578.19,22,738,Yes,Business Loan,73.71,Yes,41024.37,1,No,3,No,No,7,"Insurance, Savings Plans",Positive,"Service, Fees",No,0,6,5,6,5,6,10,6,8,8,4,7,8,6,7
1191,58,Female,Doctor,High School,Married,76896.14,4,436,Yes,Car Loan,99.97,Yes,34383.96,3,No,1,No,No,1,Insurance,Neutral,Technical Issue,Yes,0,6,1,6,10,2,1,3,1,1,1,2,1,1,1
1192,18,Male,Doctor,PhD,Divorced,70080.98,2,448,No,no_loan,41.18,No,108181.47,2,Yes,1,Yes,No,8,Insurance,Neutral,Delay,Yes,1,9,4,9,10,5,10,3,10,9,6,5,10,6,10
1193,62,Female,Doctor,High School,Divorced,168430.56,24,355,No,no_loan,98.57,Yes,47797.46,1,Yes,4,No,Yes,10,Insurance,Neutral,Technical Issue,No,1,10,4,10,10,8,10,3,10,10,9,9,10,6,10
1194,43,Male,Lawyer,Bachelors,Divorced,8025.15,19,655,No,no_loan,15.03,No,106711.94,3,No,4,No,Yes,7,Savings Plans,Positive,Delay,Yes,1,6,6,6,7,5,10,3,8,8,5,6,9,4,9
1195,51,Female,Manager,High School,Single,194972.65,2,556,Yes,Education Loan,30.35,Yes,132050.8,1,Yes,3,No,No,8,"Insurance, Savings Plans",Negative,Technical Issue,Yes,1,7,4,10,10,6,10,1,10,9,7,7,10,6,10
1196,27,Female,Artist,Masters,Divorced,129987.73,16,362,Yes,Personal Loan,17.9,No,104763.22,4,No,1,Yes,No,8,"Insurance, Savings Plans",Positive,"Technical Issue, Delay",Yes,1,6,6,6,10,6,10,2,9,10,5,5,8,7,10
1197,40,Male,Businessman,Bachelors,Single,87064.19,12,362,No,no_loan,48.04,Yes,35517.72,2,No,2,No,Yes,9,"Insurance, Savings Plans",Neutral,"Service, Fees",No,0,6,8,6,10,6,10,3,10,10,7,6,10,6,10
1198,68,Female,Doctor,Masters,Single,125982.85,15,328,No,no_loan,79.9,No,94565.08,1,Yes,5,Yes,No,1,Savings Plans,Neutral,Miscommunication,Yes,0,1,4,2,10,1,2,3,1,2,1,3,1,1,1
1199,66,Male,Businessman,PhD,Divorced,25425.45,10,599,Yes,Business Loan,34.73,Yes,71171.73,3,No,5,Yes,No,9,Insurance,Neutral,"Technical Issue, Delay",Yes,1,6,9,6,8,9,10,3,10,10,6,8,10,7,10
1200,41,Female,Doctor,Masters,Single,103296.44,23,514,Yes,Education Loan,90.72,Yes,64638.22,3,No,5,Yes,Yes,1,Savings Plans,Positive,Miscommunication,Yes,0,6,3,6,9,1,1,2,2,1,1,2,2,1,2
1201,30,Female,Engineer,Masters,Single,197034.01,26,440,Yes,Personal Loan,54.94,No,61409.09,3,Yes,4,Yes,No,3,"Insurance, Savings Plans",Positive,Delay,No,0,1,4,3,10,3,5,1,4,5,1,2,4,1,5
1202,46,Female,Teacher,High School,Single,47818.62,6,806,Yes,Education Loan,47.08,No,140826.19,4,No,1,No,No,7,Insurance,Neutral,Delay,Yes,1,6,6,6,7,6,9,6,9,7,5,5,8,5,9
1203,63,Female,Lawyer,High School,Married,144733.34,24,798,No,no_loan,78.92,No,116525.97,1,Yes,1,No,No,8,Insurance,Neutral,Service,No,1,9,4,10,7,6,10,3,10,9,6,6,10,6,9
1204,44,Male,Doctor,Bachelors,Divorced,87559.3,13,801,Yes,Car Loan,11.04,Yes,37400.34,1,Yes,2,No,Yes,5,"Insurance, Savings Plans",Negative,Fees,Yes,1,5,4,7,4,3,6,7,7,5,2,4,8,3,8
1205,48,Male,Artist,PhD,Single,130839.17,6,490,No,no_loan,77.6,No,81880.71,3,No,4,No,Yes,1,Insurance,Positive,Service,No,0,6,1,6,10,1,2,3,1,1,1,1,1,1,2
1206,60,Female,Artist,Bachelors,Divorced,41772.56,23,348,No,no_loan,25.05,No,61369,3,Yes,2,No,Yes,3,Savings Plans,Negative,Delay,Yes,1,4,4,3,10,1,3,3,4,3,1,2,4,2,3
1207,27,Male,Artist,PhD,Single,94622.53,2,662,No,no_loan,28.8,Yes,147131.98,3,Yes,1,No,Yes,7,"Insurance, Savings Plans",Neutral,"Service, Fees",Yes,1,7,4,8,8,5,9,3,9,9,5,5,10,6,9
1208,48,Female,Engineer,PhD,Divorced,196038.45,26,795,Yes,Education Loan,60.35,No,147143.77,4,No,5,No,Yes,2,Savings Plans,Neutral,Delay,No,1,6,2,6,7,2,2,4,2,1,1,2,3,1,3
1209,56,Male,Artist,Masters,Single,39862.14,14,576,No,no_loan,90.29,No,61539.48,4,No,4,No,Yes,2,Insurance,Neutral,Technical Issue,No,0,6,2,6,8,2,4,3,3,2,2,1,3,1,2
1210,27,Male,Manager,High School,Married,127652.56,18,346,No,no_loan,58.26,No,65774.71,2,No,4,Yes,Yes,9,"Insurance, Savings Plans",Negative,Service,Yes,0,6,7,6,10,7,10,3,10,10,6,7,10,6,9
1211,41,Male,Engineer,PhD,Married,115543.95,6,515,No,no_loan,65.25,Yes,97923.85,2,No,4,Yes,No,6,Insurance,Positive,Fees,Yes,1,6,3,6,10,5,9,3,9,7,5,4,7,4,7
1212,50,Female,Lawyer,High School,Married,113445.27,25,529,Yes,Personal Loan,77.88,Yes,82309.91,2,Yes,5,No,Yes,4,"Insurance, Savings Plans",Positive,Service,Yes,1,5,4,3,9,3,5,3,3,3,2,3,8,3,4
1213,31,Male,Artist,PhD,Single,123409.53,19,622,No,no_loan,26.67,Yes,47703.11,3,Yes,4,Yes,No,10,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,0,10,4,10,9,8,10,3,10,10,8,7,10,9,10
1214,52,Male,Teacher,High School,Divorced,100945.36,27,720,No,no_loan,82.9,No,105853.58,4,Yes,3,Yes,Yes,9,"Insurance, Savings Plans",Positive,Miscommunication,Yes,0,10,4,10,7,8,10,3,10,10,7,9,10,6,10
1215,62,Female,Doctor,Bachelors,Single,4369.22,26,524,No,no_loan,42.38,Yes,63436.72,4,No,4,Yes,No,7,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,1,6,5,6,10,6,10,3,7,8,5,5,9,4,9
1216,51,Female,Lawyer,High School,Married,180119.27,14,586,Yes,Business Loan,18.39,Yes,104983.14,2,Yes,5,No,No,7,"Insurance, Savings Plans",Negative,Miscommunication,No,1,9,4,10,9,8,10,4,9,7,6,6,10,5,8
1217,34,Female,Manager,Masters,Single,165568.79,13,345,Yes,Education Loan,35.66,Yes,69878.6,3,No,4,Yes,Yes,8,Insurance,Positive,Service,No,0,6,7,6,10,7,10,1,10,9,4,6,7,4,10
1218,38,Male,Teacher,PhD,Divorced,35659.37,8,313,No,no_loan,25.37,No,111027.29,1,No,3,Yes,No,3,"Insurance, Savings Plans",Positive,"Service, Fees",No,0,6,2,6,10,2,4,3,5,4,2,2,3,1,2
1219,49,Male,Lawyer,Masters,Married,83241.36,5,674,No,no_loan,23.64,Yes,106813.93,3,No,3,No,Yes,2,Savings Plans,Negative,"Technical Issue, Delay",No,0,6,1,6,10,1,2,3,2,2,3,1,2,1,1
1220,20,Male,Manager,PhD,Single,154339.25,13,632,Yes,Car Loan,28.97,Yes,86145.66,3,Yes,4,No,No,1,"Insurance, Savings Plans",Positive,Service,Yes,0,1,4,1,8,1,1,5,1,1,1,1,1,1,1
1221,32,Male,Artist,Masters,Divorced,196032.4,6,465,Yes,Car Loan,18.91,Yes,111616.2,2,Yes,1,No,No,2,Savings Plans,Positive,"Service, Fees",No,0,2,4,3,10,2,3,2,4,4,1,2,3,1,3
1222,25,Male,Lawyer,PhD,Married,190276.27,22,806,Yes,Car Loan,67.1,Yes,79925.54,4,No,1,Yes,No,3,Insurance,Negative,Delay,No,1,6,3,6,6,1,4,5,3,4,2,3,3,2,4
1223,49,Male,Lawyer,High School,Divorced,179972.48,27,416,No,no_loan,58.42,No,35097.98,4,No,2,Yes,Yes,5,"Insurance, Savings Plans",Neutral,"Service, Fees",No,1,6,6,6,10,3,8,3,6,6,3,5,8,2,7
1224,55,Female,Lawyer,PhD,Divorced,32516.41,28,738,Yes,Car Loan,65.2,Yes,43673.81,1,No,3,No,No,8,"Insurance, Savings Plans",Negative,Technical Issue,No,1,6,6,6,6,7,10,5,9,10,7,7,10,5,10
1225,43,Male,Engineer,Masters,Married,182980.55,26,603,Yes,Education Loan,35.03,Yes,51979.11,4,No,1,No,No,3,Savings Plans,Positive,Miscommunication,Yes,0,6,1,6,9,1,3,3,2,3,2,3,4,3,4
1226,47,Male,Teacher,Masters,Single,175810.54,27,756,Yes,Home Loan,77.2,Yes,28219.76,4,Yes,2,No,Yes,7,"Insurance, Savings Plans",Neutral,Fees,No,1,9,4,8,4,6,9,4,10,8,5,6,10,5,8
1227,26,Male,Businessman,PhD,Single,76013.03,29,570,Yes,Business Loan,13.83,No,112479.56,1,Yes,1,No,Yes,5,Insurance,Positive,Technical Issue,No,1,7,4,4,9,4,8,3,8,5,3,3,6,4,6
1228,49,Female,Manager,PhD,Single,79510,19,515,No,no_loan,57.54,No,67760.73,1,No,4,No,No,5,Insurance,Negative,"Service, Fees",Yes,1,6,5,6,8,3,8,3,7,5,4,5,6,2,6
1229,28,Male,Artist,Bachelors,Single,92521.88,11,412,Yes,Personal Loan,28.27,Yes,32158.03,2,Yes,3,Yes,Yes,8,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,1,10,4,10,10,8,10,2,9,10,6,6,10,6,8
1230,39,Female,Doctor,Bachelors,Divorced,131578.95,27,315,No,no_loan,53.23,No,126594.56,2,No,1,No,Yes,10,Savings Plans,Negative,Service,No,0,6,9,6,10,8,10,3,10,10,7,10,10,7,10
1231,51,Male,Artist,High School,Single,52906.29,16,515,Yes,Education Loan,33.04,Yes,108875.06,2,No,4,Yes,Yes,5,Insurance,Neutral,"Technical Issue, Delay",No,1,6,6,6,10,3,6,4,5,3,3,5,6,3,6
1232,58,Female,Artist,High School,Single,5566.74,5,726,No,no_loan,79.26,No,78789.15,2,No,2,No,Yes,10,"Insurance, Savings Plans",Positive,"Technical Issue, Delay",No,0,6,9,6,6,8,10,3,10,10,8,8,10,7,10
1233,35,Female,Engineer,High School,Divorced,29104.68,12,434,No,no_loan,89.24,No,52165.29,4,No,4,Yes,No,7,Savings Plans,Neutral,Miscommunication,Yes,1,6,4,6,10,4,10,3,9,9,7,4,8,6,9
1234,36,Female,Engineer,High School,Divorced,88583.07,17,342,No,no_loan,74.52,Yes,39726.97,2,Yes,2,Yes,Yes,10,Savings Plans,Negative,Service,No,0,10,4,10,10,9,10,3,10,10,8,9,10,8,10
1235,35,Male,Lawyer,High School,Married,57118.51,2,583,No,no_loan,18.38,No,79588.64,3,No,1,No,No,8,Insurance,Positive,"Technical Issue, Delay",Yes,1,6,6,6,10,9,10,3,10,9,5,5,10,6,10
1236,54,Female,Artist,PhD,Divorced,153138.8,10,397,Yes,Education Loan,28.21,No,135081.95,1,Yes,5,Yes,Yes,8,"Insurance, Savings Plans",Negative,Miscommunication,Yes,1,10,4,10,10,6,10,1,10,10,4,6,10,6,10
1237,35,Male,Teacher,Bachelors,Married,22231.32,15,359,No,no_loan,92.02,Yes,44491.39,2,No,4,Yes,Yes,3,Insurance,Positive,Fees,No,0,6,2,6,10,1,4,3,4,5,2,3,5,2,2
1238,29,Female,Engineer,PhD,Married,183575.58,19,529,No,no_loan,44.28,Yes,93925.7,1,No,5,No,Yes,4,Savings Plans,Neutral,Technical Issue,No,0,6,3,6,10,4,6,3,5,5,3,3,4,3,4
1239,21,Male,Manager,Bachelors,Single,179170.11,20,684,No,no_loan,94.18,No,145019.18,4,Yes,3,Yes,No,8,Insurance,Neutral,Fees,Yes,0,9,4,9,8,8,10,3,10,10,7,8,9,6,10
1240,64,Female,Engineer,Bachelors,Single,181842.61,29,458,No,no_loan,39.85,No,102825.15,2,Yes,5,Yes,No,5,"Insurance, Savings Plans",Neutral,Fees,Yes,0,5,4,8,10,3,6,3,6,5,3,4,6,3,8
1241,60,Female,Teacher,Masters,Single,148182.39,25,770,No,no_loan,95.23,No,77195.41,3,Yes,3,Yes,No,1,Insurance,Neutral,Technical Issue,Yes,1,1,4,1,6,1,1,3,1,1,1,1,1,1,1
1242,44,Male,Engineer,Masters,Divorced,22292.99,17,507,Yes,Business Loan,92.65,No,113128.49,1,No,1,No,No,7,Savings Plans,Positive,"Service, Fees",Yes,1,6,6,6,8,5,10,5,10,8,5,7,10,4,10
1243,68,Female,Businessman,Bachelors,Divorced,88189.38,19,473,No,no_loan,66.39,Yes,127195.13,2,No,1,No,Yes,3,Insurance,Positive,Technical Issue,Yes,0,6,4,6,10,1,2,3,4,3,3,2,3,3,3
1244,22,Male,Teacher,PhD,Single,27149.67,19,380,No,no_loan,1.87,No,96767.12,3,Yes,4,Yes,No,2,Savings Plans,Neutral,"Service, Fees",Yes,1,3,4,3,10,1,3,3,2,2,1,1,3,1,3
1245,23,Female,Businessman,Bachelors,Single,197552.14,13,317,No,no_loan,40.63,Yes,133338.21,4,Yes,5,Yes,Yes,10,Savings Plans,Neutral,"Technical Issue, Delay",No,1,10,4,10,10,8,10,3,10,10,7,10,10,8,10
