,CustomerID,Age,Gender,Job,Education,MaritalStatus,Balance,Tenure,CreditScore,HasLoan,TypeOfLoan,AvgTransactionPerMonth,HasCrCard,EstimatedSalary,NumOfProducts,UseOfDigitalBankServices,KnowledgeAboutServices,InvestmentInBankSchemes,IsActiveMember,Rating,ServicesUsed,ReviewSentiment,KeywordsInComplaint,IssueResolved,CustomerLeft,App,ServiceOffline,EaseOfAccessOfBankingServiceOnline,PaymentDeclineServerIssue,FraudSecurity,Insurance,LoanApproval,WithinTimeframeServiceDelivery,SincereEffortsSolvingProblems,HelpFinancialPlanning,RespondingCustomerRequests,FeelingSafetyTransacting,PersonalAttention,AcceptingResolvingFaults,Clusters
610,610,32,Male,Teacher,Masters,Married,153927.76,12,592,Yes,Business Loan,38.48,No,56536.16,3,Yes,5,No,No,6,Insurance,Neutral,"Technical Issue, Delay",Yes,1,6,4,5,8,5,8,2,6,7,5,5,7,5,7,standard
611,611,43,Female,Teacher,High School,Married,80595.25,13,481,No,no_loan,26.88,Yes,21333.17,1,Yes,4,Yes,Yes,6,Savings Plans,Positive,Miscommunication,No,0,6,4,8,10,5,9,3,7,8,4,5,9,6,8,standard
612,612,50,Female,Businessman,Bachelors,Married,101662.33,8,377,Yes,Business Loan,36.76,No,139202.71,1,Yes,3,No,No,8,"Insurance, Savings Plans",Positive,Service,No,0,9,4,8,10,6,10,1,9,9,5,8,10,6,10,standard
613,613,47,Male,Manager,PhD,Married,129294.65,17,404,Yes,Home Loan,49.78,Yes,109192.48,2,No,3,No,Yes,7,Insurance,Negative,Miscommunication,Yes,1,6,6,6,10,6,10,3,9,7,6,7,9,6,6,special
614,614,41,Female,Engineer,Bachelors,Divorced,182017.95,24,560,Yes,Home Loan,36.56,No,109650.25,1,No,3,No,Yes,8,Savings Plans,Neutral,"Technical Issue, Delay",No,0,6,7,6,10,8,10,2,10,9,7,7,10,6,10,special
615,615,40,Female,Businessman,PhD,Divorced,141803.01,14,522,Yes,Business Loan,55.72,Yes,94402.98,4,Yes,3,Yes,No,10,Savings Plans,Neutral,Delay,No,0,10,4,10,9,8,10,5,10,10,7,9,10,7,10,moderate
616,616,26,Male,Teacher,Masters,Single,10046.39,17,783,Yes,Home Loan,24.63,Yes,109610.41,4,No,2,No,Yes,10,Savings Plans,Positive,Delay,Yes,0,6,9,6,7,9,10,5,10,10,8,9,10,7,10,special
617,617,20,Male,Lawyer,Masters,Divorced,167873.51,19,428,No,no_loan,63.9,No,147642.13,2,No,5,No,No,5,Insurance,Neutral,"Service, Fees",No,1,6,2,6,10,3,5,3,6,6,4,3,6,5,6,moderate
618,618,53,Male,Businessman,Masters,Single,197881.65,16,618,Yes,Business Loan,85.52,No,70070.84,3,Yes,5,Yes,Yes,2,Insurance,Negative,Delay,No,1,1,4,1,7,1,2,6,2,1,1,1,2,1,2,moderate
619,619,65,Female,Businessman,PhD,Single,95024.52,9,808,No,no_loan,23.18,Yes,112628.33,3,Yes,4,No,Yes,5,Savings Plans,Neutral,Service,Yes,1,5,4,7,4,3,5,3,5,5,3,3,6,2,7,standard
620,620,24,Female,Engineer,Bachelors,Single,193948.48,20,319,Yes,Education Loan,51.28,No,66738.77,2,Yes,4,No,Yes,2,"Insurance, Savings Plans",Negative,Fees,No,0,1,4,2,10,1,2,1,1,2,1,2,1,1,4,special
621,621,39,Male,Engineer,PhD,Divorced,109918.42,10,534,Yes,Car Loan,65.22,No,131057.54,4,No,3,No,Yes,9,Savings Plans,Positive,Service,Yes,0,6,7,6,10,8,10,4,10,10,6,6,10,7,10,moderate
622,622,31,Male,Teacher,Masters,Married,92463.58,29,649,No,no_loan,56.9,No,131543.72,2,No,1,No,Yes,5,Insurance,Positive,"Technical Issue, Delay",No,0,6,4,6,8,5,7,3,8,5,3,4,7,1,7,special
623,623,65,Female,Engineer,Masters,Single,66949.55,9,752,No,no_loan,37.2,No,137294.64,4,Yes,1,Yes,No,1,Insurance,Neutral,Fees,No,0,1,4,1,6,1,1,3,1,1,1,1,2,1,1,standard
624,624,46,Female,Doctor,Masters,Married,131853.42,1,808,No,no_loan,64.58,No,20710.23,4,No,3,No,No,9,Insurance,Neutral,Miscommunication,Yes,1,6,8,6,5,8,10,3,10,8,7,8,10,8,10,standard
625,625,67,Female,Doctor,PhD,Single,46734.26,24,722,Yes,Education Loan,3.8,No,58764.89,1,Yes,5,No,No,10,"Insurance, Savings Plans",Positive,"Service, Fees",No,1,10,4,10,6,7,10,4,10,10,9,7,10,6,10,special
626,626,33,Male,Teacher,High School,Divorced,21881.91,3,489,Yes,Personal Loan,37.62,Yes,37410.17,2,Yes,4,No,Yes,5,Savings Plans,Negative,"Technical Issue, Delay",No,0,4,4,6,10,4,7,1,8,6,3,5,6,4,5,standard
627,627,65,Female,Businessman,Masters,Single,6420.18,11,424,No,no_loan,53.73,No,79018.21,2,Yes,2,No,No,1,Savings Plans,Negative,Miscommunication,Yes,1,1,4,1,10,2,1,3,1,2,1,1,1,1,1,moderate
628,628,51,Female,Lawyer,Bachelors,Divorced,59183.64,7,305,Yes,Car Loan,3.04,No,84408.45,4,No,1,No,No,9,Insurance,Negative,Miscommunication,No,0,6,5,6,10,8,10,2,10,9,7,8,10,6,10,standard
629,629,27,Male,Engineer,Masters,Married,79758.4,18,757,Yes,Car Loan,51.26,Yes,53267.53,4,No,4,Yes,Yes,9,Savings Plans,Positive,Fees,No,0,6,6,6,5,8,10,5,10,9,6,9,10,8,10,special
630,630,24,Female,Artist,PhD,Divorced,110863.26,13,821,Yes,Education Loan,65.77,Yes,114048.04,1,No,1,No,Yes,10,"Insurance, Savings Plans",Positive,Miscommunication,Yes,1,6,7,6,5,9,10,6,10,10,6,7,10,8,10,moderate
631,631,42,Male,Businessman,Bachelors,Married,59257.22,23,388,Yes,Business Loan,76.16,Yes,55070.06,4,No,5,No,Yes,10,"Insurance, Savings Plans",Positive,Service,Yes,1,6,9,6,10,7,10,3,10,10,6,8,10,5,10,special
632,632,44,Female,Teacher,PhD,Divorced,196827.85,23,410,Yes,Home Loan,12.22,No,131005.88,4,No,5,No,No,9,Savings Plans,Neutral,"Technical Issue, Delay",No,1,6,8,6,10,8,10,2,10,10,7,9,10,8,10,special
633,633,32,Male,Manager,High School,Single,59057.29,25,696,No,no_loan,99.07,Yes,43095.72,3,No,3,Yes,No,6,Savings Plans,Positive,Fees,No,0,6,4,6,7,5,9,3,7,4,6,4,8,5,7,moderate
634,634,49,Male,Engineer,High School,Single,88754.1,18,310,Yes,Personal Loan,61.01,Yes,67740.59,2,Yes,3,No,Yes,10,Savings Plans,Negative,Delay,Yes,0,9,4,10,10,8,10,4,10,10,8,9,10,9,10,moderate
635,635,45,Male,Teacher,PhD,Divorced,21551.96,16,796,No,no_loan,36.96,Yes,100890.91,1,Yes,1,Yes,No,10,Savings Plans,Negative,"Technical Issue, Delay",No,1,10,4,10,5,9,10,3,10,10,8,8,10,8,10,special
636,636,26,Female,Teacher,Masters,Married,52864.68,24,315,Yes,Education Loan,25.66,Yes,98693.56,1,Yes,1,No,No,2,Savings Plans,Positive,Fees,Yes,1,1,4,4,10,1,1,4,3,5,1,1,2,2,2,special
637,637,24,Female,Lawyer,Bachelors,Married,10618.1,16,332,Yes,Education Loan,57.72,Yes,30143.78,4,Yes,4,No,No,7,Savings Plans,Positive,"Technical Issue, Delay",No,1,8,4,10,10,5,10,1,10,7,7,5,9,5,10,special
638,638,33,Female,Artist,Masters,Married,112342.22,21,788,Yes,Home Loan,88.29,Yes,130013.62,2,No,3,Yes,No,2,Insurance,Negative,Service,Yes,1,6,1,6,5,2,5,6,1,1,2,2,2,1,4,moderate
639,639,43,Female,Engineer,PhD,Divorced,150461.87,10,487,Yes,Personal Loan,52.54,Yes,97748.44,3,Yes,5,No,Yes,4,Insurance,Positive,"Service, Fees",Yes,1,4,4,6,10,6,6,3,5,4,4,3,4,2,7,standard
640,640,52,Male,Teacher,PhD,Divorced,39946.25,9,757,No,no_loan,66.49,Yes,133081.74,1,Yes,4,No,Yes,4,Insurance,Neutral,Service,Yes,0,3,4,4,5,3,4,3,8,5,2,4,6,3,5,moderate
641,641,34,Female,Teacher,Masters,Divorced,74214.28,8,350,Yes,Personal Loan,36.41,No,132792.63,4,Yes,4,Yes,Yes,10,"Insurance, Savings Plans",Positive,Service,Yes,0,10,4,10,10,8,10,2,10,10,8,8,10,7,10,standard
642,642,40,Female,Businessman,Bachelors,Divorced,4306.63,19,570,Yes,Business Loan,39.43,No,90969.43,2,No,2,No,No,7,"Insurance, Savings Plans",Negative,Miscommunication,No,1,6,6,6,10,6,10,3,8,8,5,7,9,3,8,special
643,643,25,Male,Engineer,Bachelors,Married,168064.89,3,763,No,no_loan,29.33,Yes,138401.59,3,Yes,5,No,Yes,6,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",No,1,7,4,9,6,5,8,3,8,6,5,6,7,4,6,standard
644,644,19,Male,Teacher,Bachelors,Married,156212.74,27,342,Yes,Personal Loan,70.86,No,130293.01,2,Yes,4,No,Yes,10,"Insurance, Savings Plans",Positive,"Service, Fees",Yes,0,10,4,10,10,7,10,1,10,10,9,9,10,5,10,special
645,645,48,Male,Teacher,Bachelors,Divorced,13587.55,28,838,Yes,Personal Loan,36.56,No,144555.98,1,Yes,2,Yes,No,7,Insurance,Negative,Delay,Yes,0,8,4,7,3,5,10,5,9,9,5,5,9,6,9,special
646,646,69,Male,Teacher,Bachelors,Divorced,73608.65,26,420,Yes,Home Loan,19.88,No,130564.79,4,Yes,3,Yes,Yes,6,Savings Plans,Positive,"Service, Fees",Yes,1,8,4,7,10,4,8,3,6,5,5,5,7,5,8,special
647,647,49,Female,Doctor,High School,Married,191102.04,24,615,No,no_loan,37.57,Yes,126756.5,4,No,5,No,No,1,Savings Plans,Negative,Delay,No,0,6,1,6,8,1,1,3,1,1,1,1,1,1,2,special
648,648,46,Male,Doctor,High School,Married,79013.38,9,414,Yes,Personal Loan,85.53,Yes,81016.86,1,No,3,No,Yes,4,Savings Plans,Negative,Technical Issue,Yes,1,6,3,6,10,4,5,3,3,5,2,4,6,2,6,moderate
649,649,20,Female,Artist,PhD,Single,105715.53,2,753,No,no_loan,74.09,No,47564.04,1,Yes,2,Yes,No,3,"Insurance, Savings Plans",Negative,"Service, Fees",No,0,5,4,3,5,2,3,3,3,2,1,4,3,1,2,moderate
650,650,25,Female,Lawyer,High School,Divorced,71693.33,19,819,No,no_loan,34.13,Yes,138392.14,2,Yes,5,No,Yes,7,Insurance,Positive,"Service, Fees",No,0,8,4,7,2,5,10,3,8,8,6,6,10,5,10,special
651,651,19,Male,Businessman,Bachelors,Single,119630.15,8,636,Yes,Business Loan,90.77,No,113931.39,1,No,1,No,Yes,7,Savings Plans,Positive,"Technical Issue, Delay",Yes,1,6,5,6,8,7,10,2,10,8,7,6,8,4,8,moderate
652,652,48,Male,Businessman,Bachelors,Married,195653.22,18,539,Yes,Business Loan,8.41,Yes,56627.22,2,No,1,Yes,Yes,4,"Insurance, Savings Plans",Positive,Service,No,1,6,5,6,8,4,5,3,5,5,2,3,5,2,5,standard
653,653,68,Male,Engineer,Bachelors,Married,199503.0,8,685,Yes,Education Loan,5.93,No,64329.44,4,No,1,Yes,No,7,"Insurance, Savings Plans",Neutral,"Service, Fees",No,0,6,5,6,7,7,10,4,9,8,4,8,8,7,7,standard
654,654,66,Male,Lawyer,PhD,Divorced,155168.28,5,444,Yes,Personal Loan,13.62,Yes,109190.21,3,No,4,Yes,No,4,"Insurance, Savings Plans",Neutral,Miscommunication,Yes,1,6,3,6,10,4,5,2,4,4,4,2,6,3,4,standard
655,655,54,Male,Lawyer,PhD,Single,81457.91,6,676,No,no_loan,12.53,Yes,82116.25,4,Yes,1,No,Yes,9,Savings Plans,Neutral,"Technical Issue, Delay",No,1,10,4,9,7,7,10,3,10,9,10,8,10,6,9,standard
656,656,37,Female,Businessman,Masters,Married,99392.01,10,303,Yes,Business Loan,9.7,No,30592.73,4,No,4,No,No,3,Insurance,Negative,Fees,Yes,1,6,1,6,10,4,3,2,3,3,2,2,4,3,4,standard
657,657,46,Male,Doctor,High School,Single,71989.53,15,627,Yes,Education Loan,66.47,No,38388.23,3,Yes,4,Yes,No,10,Savings Plans,Negative,Miscommunication,No,1,10,4,10,7,9,10,2,10,10,7,7,10,7,10,moderate
658,658,34,Female,Artist,High School,Single,197129.35,28,496,Yes,Business Loan,60.48,No,116934.33,3,No,2,No,No,2,Insurance,Positive,Service,Yes,0,6,2,6,10,2,1,3,1,2,1,1,3,2,3,special
659,659,27,Male,Lawyer,Masters,Single,141844.3,4,688,No,no_loan,65.11,No,62714.04,3,Yes,1,No,Yes,5,Insurance,Negative,Miscommunication,No,0,4,4,6,10,5,7,3,4,6,4,4,6,4,6,moderate
660,660,58,Female,Businessman,Masters,Single,90337.36,3,560,Yes,Business Loan,69.15,Yes,85994.43,4,No,5,No,Yes,9,Savings Plans,Neutral,"Service, Fees",No,0,6,9,6,10,8,10,3,10,10,8,7,10,7,10,moderate
661,661,39,Female,Lawyer,High School,Single,3410.94,24,393,Yes,Personal Loan,75.93,Yes,119660.79,1,Yes,4,No,Yes,3,Savings Plans,Neutral,Service,No,0,4,4,4,10,4,6,3,4,2,1,2,3,2,2,special
662,662,23,Female,Teacher,Bachelors,Divorced,104576.2,9,556,Yes,Home Loan,21.51,No,117652.83,4,No,2,Yes,No,1,"Insurance, Savings Plans",Positive,"Technical Issue, Delay",Yes,0,6,2,6,10,1,3,2,1,1,1,1,1,1,1,standard
663,663,60,Male,Engineer,High School,Divorced,196801.71,16,435,Yes,Education Loan,62.61,No,41711.95,1,No,4,No,Yes,9,"Insurance, Savings Plans",Negative,"Service, Fees",No,0,6,6,6,10,7,10,4,10,10,6,8,10,7,10,moderate
664,664,51,Male,Artist,Bachelors,Single,105089.12,29,824,Yes,Personal Loan,58.42,Yes,32791.2,2,Yes,5,Yes,Yes,5,Savings Plans,Negative,Fees,No,1,7,4,6,5,4,7,6,6,5,4,5,6,4,6,special
665,665,48,Male,Businessman,PhD,Divorced,37302.91,16,797,Yes,Business Loan,94.42,Yes,96849.8,4,Yes,5,No,Yes,2,Savings Plans,Neutral,Fees,No,0,1,4,2,7,1,2,6,2,2,3,2,4,3,3,moderate
666,666,29,Female,Engineer,High School,Married,5396.66,15,477,Yes,Personal Loan,24.0,Yes,116412.27,3,No,1,Yes,Yes,6,Insurance,Positive,Delay,Yes,1,6,6,6,10,4,8,3,7,7,3,6,8,5,9,special
667,667,29,Female,Doctor,High School,Single,71586.05,24,411,No,no_loan,6.81,Yes,39375.19,4,Yes,4,Yes,Yes,3,Insurance,Neutral,"Service, Fees",Yes,1,2,4,5,9,2,4,3,3,3,2,2,4,1,3,special
668,668,33,Male,Lawyer,PhD,Divorced,183727.38,9,563,No,no_loan,65.7,No,68354.19,4,Yes,5,No,Yes,9,"Insurance, Savings Plans",Negative,Technical Issue,Yes,1,10,4,10,10,9,10,3,9,10,6,7,10,6,10,moderate
669,669,42,Male,Lawyer,PhD,Divorced,199314.27,17,713,Yes,Car Loan,74.28,No,133136.14,3,No,3,Yes,No,3,Insurance,Neutral,Miscommunication,No,0,6,2,6,8,3,4,5,4,5,1,1,3,3,3,moderate
670,670,39,Female,Manager,PhD,Married,189128.23,21,668,Yes,Home Loan,29.04,Yes,142749.01,2,No,5,No,Yes,2,Savings Plans,Neutral,Technical Issue,No,0,6,1,6,7,2,3,5,2,2,1,2,2,1,3,special
671,671,44,Female,Engineer,PhD,Married,146154.58,12,677,Yes,Home Loan,57.51,Yes,79029.07,2,No,5,No,Yes,3,Insurance,Negative,Miscommunication,Yes,1,6,2,6,7,1,4,4,3,2,1,1,4,4,4,moderate
672,672,41,Male,Doctor,PhD,Married,112070.4,23,682,No,no_loan,6.89,No,30337.07,2,Yes,4,Yes,Yes,6,Insurance,Negative,Delay,Yes,0,7,4,9,8,6,10,3,7,7,4,5,9,4,6,special
673,673,29,Male,Businessman,Masters,Married,118546.54,8,810,Yes,Business Loan,96.04,No,53500.54,2,No,5,Yes,No,3,Insurance,Negative,Delay,No,0,6,2,6,3,3,4,5,5,3,2,2,4,1,3,moderate
674,674,35,Male,Manager,Masters,Single,108259.41,14,676,Yes,Education Loan,11.88,Yes,50286.09,4,No,2,Yes,Yes,9,Savings Plans,Neutral,Fees,No,1,6,9,6,8,7,10,3,10,9,6,9,10,6,10,standard
675,675,62,Female,Manager,PhD,Divorced,141702.81,27,844,No,no_loan,7.69,No,51065.28,4,Yes,5,Yes,No,9,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",No,1,9,4,9,5,8,10,3,10,10,7,7,10,9,10,special
676,676,64,Female,Teacher,PhD,Divorced,84355.77,18,372,No,no_loan,5.37,No,84204.62,3,Yes,3,No,No,9,Insurance,Neutral,"Technical Issue, Delay",Yes,0,9,4,10,10,7,10,3,10,10,8,7,10,7,10,special
677,677,33,Male,Manager,PhD,Married,134171.6,12,803,Yes,Home Loan,43.3,Yes,95819.33,1,No,5,No,No,2,Savings Plans,Positive,Fees,No,0,6,2,6,3,1,3,7,3,2,1,2,3,1,1,standard
678,678,21,Male,Manager,PhD,Divorced,25200.81,27,651,Yes,Personal Loan,10.62,No,35926.25,3,Yes,1,Yes,Yes,7,Insurance,Positive,"Service, Fees",Yes,0,7,4,8,7,6,10,6,7,7,3,6,10,4,9,special
679,679,29,Male,Teacher,Bachelors,Divorced,53873.37,14,624,No,no_loan,74.72,Yes,135616.28,2,Yes,4,Yes,No,2,Insurance,Negative,Fees,Yes,0,3,4,2,9,3,4,3,2,1,1,2,2,1,2,moderate
680,680,66,Male,Lawyer,Bachelors,Divorced,167364.6,20,687,No,no_loan,89.99,Yes,100596.6,1,No,3,Yes,Yes,1,Savings Plans,Positive,"Service, Fees",Yes,1,6,1,6,6,1,1,3,1,1,1,1,1,1,1,moderate
681,681,50,Male,Lawyer,PhD,Married,180846.04,23,539,No,no_loan,26.76,Yes,97642.72,3,Yes,2,No,Yes,5,Insurance,Negative,Miscommunication,Yes,0,6,4,6,10,5,7,3,5,6,3,5,6,3,3,special
682,682,39,Female,Artist,PhD,Divorced,108262.64,5,373,No,no_loan,63.25,No,148346.27,2,Yes,5,Yes,No,8,Savings Plans,Neutral,"Service, Fees",No,1,9,4,9,10,6,10,3,10,9,5,6,10,7,10,moderate
683,683,35,Male,Manager,High School,Divorced,7295.49,1,330,Yes,Home Loan,5.19,No,101658.72,1,Yes,5,No,No,3,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,1,3,4,3,10,3,5,2,3,3,2,2,5,1,3,standard
684,684,65,Female,Engineer,PhD,Divorced,185467.74,13,778,Yes,Education Loan,39.27,No,140764.69,1,No,2,No,Yes,7,Insurance,Neutral,Technical Issue,No,1,6,4,6,8,6,10,6,10,7,5,5,10,2,10,standard
685,685,50,Female,Lawyer,PhD,Single,140710.79,14,313,No,no_loan,30.0,Yes,57213.41,2,Yes,5,Yes,Yes,6,Savings Plans,Negative,"Technical Issue, Delay",Yes,1,9,4,6,10,6,9,3,7,8,4,5,7,3,7,standard
686,686,44,Female,Doctor,Masters,Single,83391.56,2,615,Yes,Car Loan,23.63,No,51216.83,1,No,1,No,No,1,Insurance,Positive,Technical Issue,Yes,0,6,1,6,9,1,1,5,1,1,1,1,1,1,1,standard
687,687,59,Female,Businessman,Bachelors,Divorced,120077.41,16,367,Yes,Business Loan,64.83,No,87147.43,3,No,3,No,Yes,7,Insurance,Neutral,Fees,Yes,1,6,6,6,10,6,10,2,9,9,5,5,10,5,8,moderate
688,688,36,Female,Engineer,PhD,Divorced,86525.19,5,837,No,no_loan,13.89,Yes,86119.16,3,Yes,5,No,Yes,3,Insurance,Neutral,Delay,Yes,0,4,4,3,6,3,2,3,3,3,2,2,3,3,3,standard
689,689,65,Female,Artist,Bachelors,Divorced,93602.51,22,590,No,no_loan,86.21,No,49442.87,3,No,2,Yes,No,4,Savings Plans,Neutral,Technical Issue,No,0,6,2,6,10,3,7,3,3,5,1,4,5,1,5,moderate
690,690,31,Female,Manager,Bachelors,Divorced,177475.16,1,323,No,no_loan,66.82,No,110955.24,1,No,2,Yes,Yes,10,Savings Plans,Positive,Delay,No,1,6,7,6,10,9,10,3,10,10,7,8,10,6,10,standard
691,691,42,Female,Teacher,High School,Divorced,33055.77,12,714,Yes,Personal Loan,71.36,Yes,23852.4,1,No,3,No,Yes,2,Savings Plans,Positive,Fees,No,1,6,1,6,7,3,3,5,1,2,1,1,3,2,4,moderate
692,692,51,Male,Artist,Bachelors,Divorced,21630.16,19,335,Yes,Education Loan,93.6,No,109781.96,2,Yes,1,Yes,Yes,1,"Insurance, Savings Plans",Positive,Miscommunication,No,0,1,4,1,10,1,1,1,1,1,1,1,2,1,1,moderate
693,693,41,Male,Engineer,Bachelors,Single,1543.02,22,400,Yes,Car Loan,94.29,No,79433.13,2,No,3,No,Yes,5,Insurance,Neutral,"Service, Fees",Yes,1,6,3,6,10,3,9,3,7,5,4,4,7,4,7,moderate
694,694,55,Male,Teacher,PhD,Married,63486.07,22,845,No,no_loan,55.61,No,109570.98,1,No,5,Yes,No,6,Savings Plans,Negative,Service,No,1,6,4,6,4,4,8,3,7,7,3,6,8,5,6,special
695,695,40,Male,Doctor,Masters,Divorced,30335.34,23,338,Yes,Education Loan,50.04,No,82020.48,3,No,1,No,Yes,2,Insurance,Negative,Technical Issue,No,0,6,1,6,10,2,3,2,3,3,3,1,5,1,1,special
696,696,22,Male,Teacher,PhD,Divorced,44777.11,10,510,No,no_loan,34.2,No,147053.39,1,No,1,Yes,No,10,Insurance,Positive,"Service, Fees",Yes,1,6,8,6,10,9,10,3,10,10,7,9,10,6,10,standard
697,697,61,Female,Teacher,PhD,Divorced,3236.56,12,471,Yes,Home Loan,71.84,No,63509.04,4,No,2,Yes,No,6,Insurance,Negative,"Service, Fees",Yes,1,6,5,6,10,6,8,3,7,6,4,4,8,5,8,moderate
698,698,53,Female,Doctor,Masters,Married,46211.89,19,741,No,no_loan,54.28,Yes,147734.48,3,No,1,No,Yes,6,Savings Plans,Neutral,Fees,Yes,1,6,6,6,7,6,8,3,8,7,4,4,9,3,8,special
699,699,41,Female,Lawyer,Masters,Divorced,67209.6,16,358,Yes,Business Loan,93.35,Yes,28446.61,4,No,5,Yes,Yes,8,"Insurance, Savings Plans",Neutral,Fees,No,0,6,6,6,10,6,10,4,10,9,7,6,10,4,9,moderate
700,700,53,Female,Lawyer,High School,Divorced,7281.93,17,709,Yes,Business Loan,24.62,Yes,108888.9,2,Yes,5,No,Yes,8,"Insurance, Savings Plans",Positive,"Service, Fees",No,1,8,4,10,6,7,10,6,10,10,6,6,10,6,9,special
701,701,22,Female,Teacher,Masters,Married,121972.92,13,833,No,no_loan,31.72,No,79048.5,1,Yes,5,Yes,Yes,6,"Insurance, Savings Plans",Positive,Technical Issue,Yes,0,6,4,8,6,4,7,3,7,8,5,5,6,5,7,standard
702,702,56,Male,Businessman,PhD,Divorced,114191.27,7,664,No,no_loan,32.29,Yes,126877.89,4,Yes,4,Yes,No,7,"Insurance, Savings Plans",Negative,Service,No,0,8,4,9,7,6,10,3,7,9,5,7,9,5,8,standard
703,703,23,Male,Teacher,Masters,Married,20310.12,28,666,Yes,Car Loan,80.79,Yes,122650.09,1,No,1,Yes,Yes,4,Savings Plans,Negative,"Technical Issue, Delay",Yes,1,6,3,6,7,3,7,4,5,4,3,3,4,2,4,special
704,704,62,Female,Artist,Masters,Married,119406.95,27,643,Yes,Personal Loan,10.8,Yes,124027.32,4,No,1,Yes,No,5,"Insurance, Savings Plans",Negative,Miscommunication,Yes,0,6,5,6,8,4,6,2,7,7,5,5,7,4,6,special
705,705,53,Male,Businessman,Masters,Divorced,199732.13,3,595,No,no_loan,46.11,No,32316.02,1,Yes,5,No,Yes,6,"Insurance, Savings Plans",Positive,Technical Issue,No,1,5,4,7,10,7,10,3,7,6,6,5,7,4,7,standard
706,706,62,Male,Lawyer,Bachelors,Single,188949.32,5,640,Yes,Education Loan,43.33,Yes,126907.54,3,No,2,No,Yes,6,Savings Plans,Positive,"Service, Fees",Yes,1,6,6,6,7,5,7,3,8,7,4,4,5,6,7,standard
707,707,21,Male,Doctor,High School,Single,1531.53,4,822,Yes,Business Loan,8.24,No,47825.22,2,No,1,No,No,3,Savings Plans,Positive,Miscommunication,No,0,6,2,6,5,3,3,6,2,4,1,1,4,1,4,standard
708,708,27,Male,Manager,Bachelors,Divorced,159280.28,28,564,No,no_loan,41.67,Yes,23338.43,3,Yes,4,No,No,9,Insurance,Neutral,Fees,Yes,0,10,4,10,10,7,10,3,10,9,8,7,10,6,10,special
709,709,69,Male,Manager,Bachelors,Married,71367.45,15,823,No,no_loan,51.82,Yes,48306.03,2,No,1,Yes,No,4,Insurance,Negative,"Service, Fees",Yes,1,6,1,6,4,3,4,3,6,4,3,3,4,3,5,special
710,710,18,Female,Teacher,High School,Married,13666.62,17,337,Yes,Personal Loan,7.45,Yes,82307.06,3,Yes,3,Yes,No,8,"Insurance, Savings Plans",Positive,"Service, Fees",Yes,0,8,4,8,10,8,10,2,10,9,4,6,10,7,10,special
711,711,38,Male,Teacher,Bachelors,Married,59900.66,12,430,No,no_loan,51.48,Yes,116474.48,2,Yes,4,No,No,4,Insurance,Positive,Technical Issue,Yes,0,5,4,5,10,4,4,3,3,5,3,3,3,3,6,moderate
712,712,57,Male,Manager,Masters,Divorced,65025.57,23,681,Yes,Car Loan,95.96,No,48422.22,3,No,2,No,Yes,6,Savings Plans,Positive,Miscommunication,No,0,6,5,6,8,5,8,4,9,7,5,5,8,4,9,moderate
713,713,56,Female,Artist,High School,Single,105125.6,14,524,Yes,Personal Loan,97.91,Yes,34690.98,1,Yes,4,No,No,1,Insurance,Negative,Delay,Yes,1,1,4,1,10,2,1,4,1,1,1,1,1,1,1,moderate
714,714,54,Female,Artist,Bachelors,Married,132555.67,29,442,No,no_loan,53.64,Yes,103975.74,3,No,4,No,No,2,Insurance,Negative,Delay,Yes,1,6,2,6,10,1,2,3,2,1,1,1,3,1,2,special
715,715,20,Female,Artist,PhD,Married,150062.07,4,730,Yes,Car Loan,51.99,Yes,147906.74,4,No,1,Yes,Yes,6,Savings Plans,Neutral,Delay,No,1,6,4,6,5,5,8,5,8,6,5,5,8,5,6,standard
716,716,64,Female,Engineer,Bachelors,Divorced,49934.71,17,688,Yes,Education Loan,29.27,No,98113.14,4,Yes,4,No,Yes,3,"Insurance, Savings Plans",Neutral,"Service, Fees",Yes,1,3,4,4,7,2,4,5,4,5,1,1,2,2,3,special
717,717,48,Female,Doctor,PhD,Single,65032.34,11,353,Yes,Home Loan,99.71,Yes,109837.46,1,No,5,Yes,No,7,Insurance,Neutral,"Technical Issue, Delay",No,1,6,5,6,10,5,10,2,8,8,4,4,9,5,8,moderate
718,718,44,Female,Engineer,Masters,Single,62367.96,6,323,Yes,Home Loan,28.15,Yes,92951.77,1,No,4,Yes,Yes,1,Insurance,Neutral,Miscommunication,No,0,6,1,6,10,1,1,1,1,2,1,1,1,1,1,standard
719,719,34,Female,Teacher,PhD,Divorced,73184.64,4,694,Yes,Car Loan,45.84,No,121705.3,1,Yes,1,Yes,Yes,3,"Insurance, Savings Plans",Positive,Delay,No,0,3,4,4,8,2,4,3,3,2,1,4,4,2,5,standard
720,720,40,Female,Artist,Bachelors,Single,199931.61,13,418,No,no_loan,1.29,No,146854.57,4,No,5,Yes,Yes,3,Insurance,Neutral,Fees,Yes,1,6,1,6,10,2,4,3,3,5,2,3,4,3,4,standard
721,721,30,Male,Artist,Bachelors,Divorced,155810.72,20,484,No,no_loan,35.57,Yes,90736.8,3,No,2,Yes,Yes,1,"Insurance, Savings Plans",Positive,"Service, Fees",No,1,6,1,6,10,1,1,3,2,1,2,2,1,1,1,special
